"Code de la région du lieu des travaux - Code de la zone";"Code de la région du lieu des travaux - Libellé de la zone";"Code du département du lieu des travaux - Code de la zone";"Code du département du lieu des travaux - Libellé de la zone";"Code de la commune du lieu des travaux";"Numéro d'enregistrement du permis de démolir (PD)";"Etat d'avancement du projet";"Date réelle d'autorisation initiale";"Année de dépôt de la DAU";"Date (mois) de prise en compte (DPC) du premier évènement reçu dans Sitadel (dépôt de la demande ou autorisation)";"Date (mois) de prise en compte (DPC) de l'autorisation initiale";"Date (mois) (DPC) de dernière mise à jour des données";"Code d'activité principale de l'établissement d'un demandeur avéré en tant que personne morale";"Catégorie juridique d'un demandeur avéré en tant que personne morale";"Dénomination d'un demandeur avéré en tant que personne morale";"Numéro SIREN d'un demandeur avéré en tant que personne morale";"Numéro SIRET d'un demandeur avéré en tant que personne morale";"Code postal du demandeur";"Localité du demandeur";"Indicateur de recours à un architecte";"Numéro de voie du terrain";"Type de voie du terrain";"Libellé de la voie du terrain";"Lieu-dit du terrain";"Localité du terrain";"Code postal du terrain";"Section cadastrale 1";"Numéro parcelle cadastrale 1";"Section cadastrale 2";"Numéro parcelle cadastrale 2";"Section cadastrale 3";"Numéro parcelle cadastrale 3";"Superficie du terrain";"Code zone opératoire"
"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"NUM_PD";"ETAT_PD";"DATE_REELLE_AUTORISATION";"AN_DEPOT";"DPC_PREM";"DPC_AUT";"DPC_DERN";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_TYPEVOIE_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP"
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0148";2;"2023-10-16";2023;"2023-10";"2023-10";"2023-10";;;;;;"31500";"TOULOUSE";"false";"39";"RUE";"JULES DALOU";;"TOULOUSE";"31500";"AD";445;;;;;421;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0149";2;"2023-11-06";2023;"2023-10";"2023-10";"2023-10";"68.20B";6540;"SCI CHO OYU";"403391543";"40339154300028";"31000";"TOULOUSE";"false";"5";"BD";"DE STRASBOURG";;"TOULOUSE";"31000";"AB";34;;;;;64;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0150";2;"2023-10-16";2023;"2023-10";"2023-10";"2023-10";"68.10Z";5710;"VA INVEST";"894229244";"89422924400013";"31200";"TOULOUSE";"false";"5";"RUE";"DES SCOUTS";;"TOULOUSE";"31200";"AE";438;;;;;488;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0151";2;"2023-11-13";2023;"2023-10";"2023-11";"2023-11";"68.20B";6599;"SCI LAGARDERE 31";"904811627";"90481162700010";"31200";"TOULOUSE";"false";"117";"ROUTE";"DE BLAGNAC";;"TOULOUSE";"31200";"AP";340;;;;;78;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0152";2;"2023-10-25";2023;"2023-10";"2023-10";"2023-10";;;;;;"31200";"TOULOUSE";"false";"22";"CH";"DU PRAT LONG";;"TOULOUSE";"31";"AL";140;;;;;322;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0153";2;"2023-12-29";2023;"2023-10";"2023-12";"2023-12";"68.20B";6540;"SCI - CEMV";"977756949";"97775694900011";"31000";"TOULOUSE";"false";"13";"PLACE";"DUPUY";;"TOULOUSE";"31000";"AC";163;;;;;1143;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0154";2;"2024-01-10";2023;"2023-10";"2024-01";"2024-01";;;;;;"31400";"TOULOUSE";"false";"28";"RUE";"ST GUILHEM";;"TOULOUSE";"31400";"AC";140;;;;;150;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0155";2;"2023-10-30";2023;"2023-10";"2023-10";"2023-10";;;;;;"31100";"TOULOUSE";"false";"63";"CH";"TEYNIER";;"TOULOUSE";"31300";"BH";139;"BH";"264";;;3454;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0156";2;"2023-10-30";2023;"2023-10";"2023-10";"2023-10";;;;;;"31500";"TOULOUSE";"false";"7";"RUE";"SAINT LIGORY";;"TOULOUSE";"31500";"AB";543;;;;;177;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0157";2;"2023-12-20";2023;"2023-10";"2023-12";"2023-12";"68.20A";4140;"TOULOUSE METROPOLE HABITAT";"400121463";"40012146300014";"31000";"TOULOUSE";"false";"11";"RUE";"LAURENT MARQUESTE";;"TOULOUSE";"31200";"AD";548;;;;;150;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0158";2;"2023-11-13";2023;"2023-11";"2023-11";"2023-11";;;;;;"31300";"TOULOUSE";"false";"3 BIS";"RUE";"MARC SANGNIER";;"TOULOUSE";"31300";"AC";122;;;;;154;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0159";2;"2023-11-06";2023;"2023-10";"2023-10";"2023-10";;;;;;"31200";"TOULOUSE";"false";"58";"CH";"DES VIEILLES ECOLES";;"TOULOUSE";"31300";"AX";248;"AX";"378";;;806;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0161";2;"2023-11-09";2023;"2023-10";"2023-10";"2023-10";;;;;;"31200";"TOULOUSE";"false";"40 BI";"RUE";"DES SPORTS";;"TOULOUSE";"31200";"AC";347;;;;;522;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0162";2;"2023-11-13";2023;"2023-10";"2023-11";"2023-11";;;;;;"31200";"TOULOUSE";"false";"10";"RUE";"LIONEL TERRAY";;"TOULOUSE";"31200";"AR";416;"AR";"420";"AR";"421";9429;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0163";2;"2023-11-20";2023;"2023-11";"2023-11";"2023-11";;;;;;"31100";"TOULOUSE";"false";"320";"AV";"DE LARDENNE";;"TOULOUSE";"31100";"AH";221;;;;;1240;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0164";2;"2023-12-29";2023;"2023-11";"2023-12";"2023-12";"68.20A";4140;"HABITAT TOULOUSE";"400121463";"40012146300105";"31000";"TOULOUSE";"false";;"RUE";"NORBERT CASTERET";;"TOULOUSE";"31300";"AI";153;;;;;42202;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0165";2;"2023-12-04";2023;"2023-11";"2023-12";"2023-12";"41.10C";4140;"ETS PUBLIC FONCIER LOCAL GD TOULOUSE";"494057722";"49405772200014";"31505";"TOULOUSE";"false";"129";"CH";"DES IZARDS";;"TOULOUSE";"31500";"AH";895;;;;;1041;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0166";2;"2023-12-29";2023;"2023-11";"2024-05";"2024-05";"41.10C";4140;"ETS PUBLIC FONCIER LOCAL GD TOULOUSE";"494057722";"49405772200014";"31500";"TOULOUSE";"false";"96";;"7 RUE RENE LEDUC";;"TOULOUSE";"31500";"AZ";57;;;;;448;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0167";2;"2023-11-22";2023;"2023-11";"2023-11";"2023-11";;;;;;"31000";"TOULOUSE";"false";"31";"RUE";"SAINT LUC";;"TOULOUSE";"31400";"AD";134;;;;;380;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0168";2;"2023-11-22";2023;"2023-11";"2023-11";"2023-11";;;;;;"31100";"TOULOUSE";"false";"16";"CH";"DE ROCAMADOUR";;"TOULOUSE";"31100";"AZ";233;;;;;529;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0169";2;"2023-12-06";2023;"2023-11";"2023-12";"2023-12";"84.11Z";7210;"COMMUNE DE TOULOUSE";"213105554";"21310555400017";"31000";"TOULOUSE";"false";"62";"RUE";"DE NIMES";;"TOULOUSE";"31400";"AD";111;;;;;18167;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0170";2;"2023-12-20";2023;"2023-11";"2023-12";"2023-12";;;;;;"31100";"TOULOUSE";"false";"28";"CH";"CANTO LAOUZETTO";;"TOULOUSE";"31100";"AM";393;"AM";"76";;;2063;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0171";2;"2023-12-04";2023;"2023-11";"2023-12";"2023-12";;;;;;"31400";"TOULOUSE";"false";"9";"RUE";"DEMOUILLES";;"TOULOUSE";"31400";"AD";269;;;;;238;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0172";2;"2023-11-22";2023;"2023-11";"2023-11";"2023-11";;;;;;"31500";"TOULOUSE";"false";"2";"RUE";"DU VOL A VOILE";;"TOULOUSE";"31500";"AH";240;;;;;552;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0173";2;"2023-12-18";2023;"2023-11";"2023-12";"2023-12";;;;;;"31500";"TOULOUSE";"false";"9";"RUE";"GILBERT GETTEN";;"TOULOUSE";"31500";"AI";309;;;;;419;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0174";2;"2023-12-04";2023;"2023-11";"2023-12";"2023-12";;;;;;"31400";"TOULOUSE";"false";"52";"RUE";"LEO LAGRANGE";;"TOULOUSE";"31400";"AD";157;;;;;174;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0175";2;"2024-01-19";2023;"2023-11";"2024-01";"2024-01";"41.10A";5499;"G.B. IMMO";"451454839";"45145483900023";"31140";"LAUNAGUET";"false";"60";"CH";"DE L ESPEISSIERE";;"TOULOUSE";"31300";"BC";118;;;;;1620;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0176";2;"2023-12-05";2023;"2023-11";"2023-12";"2023-12";"85.42Z";7383;"UNIVERSITE TOULOUSE II";"193113834";"19311383400017";"31000";"TOULOUSE";"false";"5";;"ALLEES ANTONIO MACHADO";;"TOULOUSE";"31000";"BH";162;;;;;0;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0177";2;"2023-12-06";2023;"2023-12";"2023-12";"2023-12";;;;;;"31300";"TOULOUSE";"false";"49";"RUE";"LOUIS LUMIERE";;"TOULOUSE";"31300";"AH";139;"AH";"140";;;687;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0178";2;"2024-01-31";2023;"2023-11";"2024-01";"2024-01";"68.20A";4140;"HABITAT TOULOUSE";"400121463";"40012146300105";"31000";"TOULOUSE";"false";"26";"RUE";"DE MENTON";;"TOULOUSE";"31000";"AD";139;;;;;1870;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0179";2;"2024-02-26";2023;"2023-11";"2024-02";"2024-02";"68.20A";4140;"HABITAT TOULOUSE";"400121463";"40012146300105";"31000";"TOULOUSE";"false";"27";"RUE";"DE MENTON";;"TOULOUSE";"31400";"AD";135;;;;;4731;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0180";2;"2023-12-20";2023;"2023-11";"2023-12";"2023-12";"85.42Z";7383;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE";"193101524";"19310152400018";"31077";"TOULOUSE";"false";"135";"AV";"DE RANGUEIL";;"TOULOUSE";"31400";"BA";31;;;;;106024;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0181";2;"2024-01-22";2023;"2023-11";"2024-01";"2024-01";"68.20A";4140;"HABITAT TOULOUSE";"400121463";"40012146300105";"31000";"TOULOUSE";"false";"18";"RUE";"CAMBIGUE";;"TOULOUSE";"31500";"AE";137;;;;;384;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0182";2;"2024-01-31";2023;"2023-11";"2024-01";"2024-01";"68.20A";4140;"HABITAT TOULOUSE";"400121463";"40012146300105";"31000";"TOULOUSE";"false";"1";"RUE";"PIERRE BOURTHOUMIEUX";;"TOULOUSE";"31500";"AD";609;"AD";"610";;;533;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0183";2;"2023-12-13";2023;"2023-12";"2023-12";"2023-12";;;;;;"31200";"TOULOUSE";"false";"23";"RUE";"BIOT";;"TOULOUSE";"31200";"AB";273;;;;;372;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0184";2;"2023-12-11";2023;"2023-12";"2023-12";"2023-12";;;;;;"31400";"TOULOUSE";"false";"3";"RUE";"DES TAMARIS";;"TOULOUSE";"31400";"AC";17;;;;;355;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0185";2;"2023-12-13";2023;"2023-12";"2023-12";"2023-12";;;;;;"31200";"TOULOUSE";"false";"6 B";"RUE";"LAMBIC";;"TOULOUSE";"31200";"AB";412;;;;;147;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0186";2;"2023-12-20";2023;"2023-12";"2023-12";"2023-12";"41.10C";5710;"RS 31 IMMO";"978323566";"97832356600015";"31200";"TOULOUSE";"false";"17";"RUE";"CHARLES GOUNOD";;"TOULOUSE";"31200";"AD";56;;;;;390;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0187";2;"2023-12-20";2023;"2023-12";"2023-12";"2023-12";;;;;;"31200";"TOULOUSE";"false";"18";"RUE";"DE LA LIBERTE";;"TOULOUSE";"31200";"AO";324;;;;;265;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0188";2;"2023-12-18";2023;"2023-12";"2023-12";"2023-12";;;;;;"31200";"TOULOUSE";"false";"18";"RUE";"DES SABLES";;"TOULOUSE";"31200";"BD";58;;;;;545;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0189";2;"2023-12-20";2023;"2023-12";"2023-12";"2023-12";"84.11Z";7210;"COMMUNE DE TOULOUSE";"213105554";"21310555400017";"31000";"TOULOUSE";"false";"12";"RUE";"FERDINAND LASSALLE";;"TOULOUSE";"31200";"AM";286;;;;;9321;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0190";2;"2023-12-20";2023;"2023-12";"2023-12";"2023-12";;;;;;"31200";"TOULOUSE";"false";"9";"RUE";"DE LA NIEVRE";;"TOULOUSE";"31200";"AR";34;;;;;468;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0193";2;"2024-02-09";2023;"2023-12";"2024-02";"2024-02";"56.10A";5710;"CHANTER";"442408126";"44240812600013";"31400";"TOULOUSE";"false";"19";"ALLEE";"ALFRED MAYSSONNIE";;"TOULOUSE";"31400";"AE";1;;;;;6240;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0196";2;"2024-01-30";2023;"2023-12";"2024-10";"2024-10";"84.13Z";7389;"DIRECTION TERRITORIALE SUD-OUEST";"130017791";"13001779100083";"31000";"TOULOUSE";"false";"20";;"PORT DE L EMBOUCHURE";;"TOULOUSE";"31000";"AB";6;;;;;1640;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0198";2;"2024-01-20";2023;"2023-12";"2024-10";"2024-10";"84.13Z";7389;"DIRECTION TERRITORIALE SUD-OUEST";"130017791";"13001779100083";"31000";"TOULOUSE";"false";"4 BIS";;"PORT DE L EMBOUCHURE";;"TOULOUSE";"31000";"AB";2;;;;;1004;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0199";2;"2024-01-20";2023;"2023-12";"2024-10";"2024-10";"84.13Z";7389;"DIRECTION TERRITORIALE SUD-OUEST";"130017791";"13001779100083";"31000";"TOULOUSE";"false";"121 B";;"RUE DES AMIDONNIERS";;"TOULOUSE";"31000";"AB";133;;;;;1420;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0201";2;"2024-01-09";2023;"2023-12";"2024-10";"2024-10";"84.13Z";7389;"DIRECTION TERRITORIALE SUD-OUEST";"130017791";"13001779100083";"31000";"TOULOUSE";"false";"2 TER";;"PORT DE L EMBOUCHURE";;"TOULOUSE";"31000";"AB";135;;;;;715;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0202";2;"2024-08-09";2023;"2023-12";"2024-09";"2024-09";"84.13Z";7389;"DIRECTION TERRITORIALE SUD-OUEST";"130017791";"13001779100083";"31000";"TOULOUSE";"false";"2";;"PORT DE L EMBOUCHURE";;"TOULOUSE";"31000";"AB";161;;;;;8350;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0203";2;"2024-01-10";2023;"2023-12";"2024-01";"2024-01";"70.10Z";5710;"AIRBUS";"383474814";"38347481400100";"31700";"BLAGNAC";"false";"48";"CH";"DE L ESPEISSIERE";;"TOULOUSE";"31300";"BC";84;"BC";"85";;;6582;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0204";2;"2024-02-20";2023;"2023-12";"2024-02";"2024-02";"68.20A";5599;"SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS";"660802844";"66080284400028";"31000";"TOULOUSE";"false";;;"CHEMIN DU VALLON";;"TOULOUSE";"31000";"BE";27;"BE";"28";;;90296;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0205";2;"2024-01-10";2023;"2023-12";"2024-01";"2024-01";;;;;;"31400";"TOULOUSE";"false";"3";"RUE";"CLAUDE FAURIEL";;"TOULOUSE";"31400";"AB";65;;;;;452;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155523D0206";2;"2024-01-10";2023;"2023-12";"2024-01";"2024-01";;;;;;"31500";"TOULOUSE";"false";"1";"RUE";"DES GLYCINES";;"TOULOUSE";"31";"AB";497;;;;;277;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0001";2;"2024-01-18";2024;"2024-01";"2024-01";"2024-01";"87.10B";9220;"INSTITUT MEDICO-EDUCATIF ARC EN CIEL";"776898546";"77689854600044";"31200";"TOULOUSE";"false";"31";"RUE";"CLAUSADE";;"TOULOUSE";"31200";"AX";464;;;;;8408;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0002";2;"2024-02-07";2024;"2024-01";"2024-02";"2024-02";;;;;;"31200";"TOULOUSE";"false";"141";"RUE";"DE CHAUSSAS";;"TOULOUSE";"31200";"AE";356;;;;;384;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0003";2;"2024-03-15";2024;"2024-01";"2024-06";"2024-06";"52.21Z";5599;"SNCF RESEAU";"412280737";"41228073720375";"31000";"TOULOUSE";"false";"115";;"RTE DE LAUNAGUET";;"TOULOUSE";"31000";"AT";122;;;;;3060;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0004";2;"2024-03-15";2024;"2024-01";"2024-03";"2024-03";"52.21Z";5599;"SNCF RESEAU";"412280737";"41228073720375";"31000";"TOULOUSE";"false";"6";;"RUE MARIE CLAIRE DE CATELL";;"TOULOUSE";"31000";"AB";53;;;;;289029;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0005";2;"2024-02-20";2024;"2024-01";"2024-02";"2024-02";"64.19Z";5699;"CAISSE D'EPARGNE ET DE PREVOYANCE DE MIDI PYRENEES";"383354594";"38335459402349";"31100";"TOULOUSE";"false";"10";"AV";"MAXWELL";;"TOULOUSE";"31100";"AH";100;"AH";"101";"AH";"102";64492;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0006";2;"2024-02-02";2024;"2024-01";"2024-01";"2024-01";;;;;;"31500";"TOULOUSE";"false";"1";"RUE";"DU CHANOINE CONTRASTY";;"TOULOUSE";"31500";"AH";79;;;;;470;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0007";2;"2024-02-02";2024;"2024-01";"2024-01";"2024-01";;;;;;"31300";"TOULOUSE";"false";"32";"RUE";"YVES DU MANOIR";;"TOULOUSE";"31300";"AM";67;;;;;740;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0008";2;"2024-02-02";2024;"2024-01";"2024-01";"2024-01";;;;;;"31200";"TOULOUSE";"false";"8";"RUE";"VICTOR DURUY";;"TOULOUSE";"31200";"AV";175;;;;;683;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0009";2;"2024-02-05";2024;"2024-01";"2024-01";"2024-01";;;;;;"31300";"TOULOUSE";"false";"9";"RUE";"DUMEGE";;"TOULOUSE";"31300";"AD";205;;;;;270;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0010";2;"2024-02-05";2024;"2024-01";"2024-01";"2024-01";;;;;;"31400";"TOULOUSE";"false";"38";"RUE";"DES PALMIERS";;"TOULOUSE";"31400";"AB";140;;;;;240;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0011";2;"2024-03-18";2024;"2024-02";"2024-03";"2024-03";;;;;;"31500";"TOULOUSE";"false";"37";"RUE";"TAUPIN";;"TOULOUSE";"31500";"AC";30;;;;;261;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0012";2;"2024-08-30";2024;"2024-02";"2025-06";"2025-06";;;;;;"31400";"TOULOUSE";"false";"3 BIS";;"RUE BARRAU";;"TOULOUSE";"31400";"AE";167;;;;;97;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0013";2;"2024-02-20";2024;"2024-02";"2024-02";"2024-02";;;;;;"31500";"TOULOUSE";"false";"35";"RUE";"DES CYCLAMENS";;"TOULOUSE";"31500";"AE";124;;;;;467;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0014";2;"2024-02-20";2024;"2024-02";"2024-02";"2024-02";;;;;;"31400";"TOULOUSE";"false";"21";"RUE";"BEZIAT";;"TOULOUSE";"31400";"AD";188;;;;;162;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0015";2;"2024-04-05";2024;"2024-02";"2024-04";"2024-04";"52.21Z";5599;"SNCF RESEAU";"412280737";"41228073720375";"31000";"TOULOUSE";"false";"109";;"ROUTE DE LAUNAGUET";;"TOULOUSE";"31000";"AT";116;"AT";"39";"AT";"225";601;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0016";2;"2024-03-14";2024;"2024-02";"2024-03";"2024-03";"52.21Z";5599;"SNCF RESEAU";"412280737";"41228073720375";"13003";"MARSEILLE";"false";"62";;"BOULEVARD PIERRE SEMARD";;"TOULOUSE";"31000";"AB";103;"AB";"104";"AB";"105";125242;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0017";2;"2024-03-26";2024;"2024-02";"2024-03";"2024-03";"52.21Z";5599;"SNCF RESEAU";"412280737";"41228073720375";"13003";"MARSEILLE";"false";"74 BI";;"ROUTE DE LAUNAGUET";;"TOULOUSE";"31000";"AO";231;;;;;15762;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0018";2;"2024-03-18";2024;"2024-02";"2024-03";"2024-03";"84.11Z";7344;"TOULOUSE METROPOLE";"243100518";"24310051800170";"31000";"TOULOUSE";"false";"75";"CH";"DE GINESTOUS";;"TOULOUSE";"31000";"BW";24;;;;;11074;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0019";2;"2024-03-15";2024;"2024-02";"2024-03";"2024-03";;;;;;"31200";"TOULOUSE";"false";"10";"RUE";"DE LA LOZERE";;"TOULOUSE";"31200";"AR";47;;;;;401;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0020";2;"2024-04-08";2024;"2024-02";"2024-04";"2024-04";;;;;;"31200";"TOULOUSE";"false";"15";"CH";"DE JAFFARY";;"TOULOUSE";"31200";"AL";496;;;;;306;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0021";2;"2024-03-04";2024;"2024-02";"2024-03";"2024-03";;;;;;"31500";"TOULOUSE";"false";"51";"AV";"RAYMOND NAVES";;"TOULOUSE";"31500";"AC";40;;;;;316;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0022";2;"2024-03-06";2024;"2024-02";"2024-03";"2024-03";;;;;;"31400";"TOULOUSE";"false";"9";"RUE";"FONTENELLE";;"TOULOUSE";"31400";"AY";207;;;;;283;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0023";2;"2024-03-04";2024;"2024-02";"2024-03";"2024-03";;;;;;"31200";"TOULOUSE";"false";"70";"CH";"DE CROIX BENITE";;"TOULOUSE";"31200";"AC";997;;;;;150;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0024";2;"2024-03-06";2024;"2024-03";"2024-03";"2024-03";"84.11Z";7344;"TOULOUSE METROPOLE";"243100518";"24310051800170";"31000";"TOULOUSE";"false";"9002";"RUE";"DES CHAMOIS";;"TOULOUSE";"31200";"AL";152;"AL";"50";;;3425;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0025";2;"2024-03-20";2024;"2024-02";"2024-03";"2024-03";"68.20B";5710;"QUICK GESTION";"842864613";"84286461300901";"93300";"AUBERVILLIERS";"false";"22";"ALLEE";"JEAN JAURES";;"TOULOUSE";"31000";"AB";3;;;;;229;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0026";2;"2024-04-29";2024;"2024-03";"2024-04";"2024-04";;;;;;"31400";"TOULOUSE";"false";"35";"RUE";"FRANCAISE";;"TOULOUSE";"31400";"AB";294;;;;;619;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0027";2;"2024-03-18";2024;"2024-03";"2024-03";"2024-03";"85.42Z";7384;"ECOLE NATIONALE VETERINAIRE DE TOULOUSE";"193101532";"19310153200011";"31000";"TOULOUSE";"false";"23";;"CHEMIN DES CAPELLES";;"TOULOUSE";"31000";"AC";1;"AB";"6";;;0;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0028";2;"2024-03-18";2024;"2024-03";"2024-03";"2024-03";;;;;;"31400";"TOULOUSE";"false";"35";"CITE";"DU SIX AVRIL 1944";;"TOULOUSE";"31400";"AY";94;;;;;345;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0029";2;"2024-05-06";2024;"2024-03";"2024-05";"2024-05";"68.20A";5599;"PROMOLOGIS-SA D HABITATION LOYER MODERE";"690802053";"69080205300122";"31000";"TOULOUSE";"false";"97";"ROUTE";"DE LABEGE";;"TOULOUSE";"31400";"AV";168;;;;;3012;4
"73";"Midi-Pyrénées";"31";"Haute-Garonne";"31555";"03155524D0031";2;"2024-04-08";2024;"2024-03";"2024-04";"2024-04";;;;;;"81140";"ROUSSAYROLLES";"false";"22";"RUE";"DES FRERES LION";;"TOULOUSE";"31000";"AC";117;;;;;235;4
